"","Type","Id","FirstName","LastName","City","Country","Phone","OrderDate","TotalAmount","OrderNumber","UnitPrice","Quantity","ProductName","Package","IsDiscontinued"
"3778","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","22/02/2018","1295",55,1,"Raclette Courdavault","5 kg pkg","0"
"3779","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","22/02/2018","1295",53,20,"Manjimup Dried Apples","50 - 300 g pkgs","0"
"3780","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","18/05/2018","1871,25",55,25,"Raclette Courdavault","5 kg pkg","0"
"3781","Supplier",21,"Lyngbysild","Niels Petersen","Lyngby","Denmark","43844108","43844115","18/05/2018","1871,25",9.5,40,"Rogede sild","1k pkg.","0"
"3782","Supplier",6,"Mayumi's","Mayumi Ohno","Osaka","Japan","(06) 431-7877","","18/05/2018","1871,25",23.25,5,"Tofu","40 - 100 g pkgs","0"
"3783","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","11/07/2018","2290,4",20,4,"Maxilaku","24 - 50 g pkgs","0"
"3784","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","11/07/2018","2290,4",45.6,24,"Rössle Sauerkraut","25 - 825 g cans","1"
"3785","Supplier",4,"Tokyo Traders","Yoshi Nagase","Tokyo","Japan","(03) 3555-5011","","11/07/2018","2290,4",31,36,"Ikura","12 - 200 ml jars","0"
"3786","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","13/09/2018","2004,6",20,42,"Maxilaku","24 - 50 g pkgs","0"
"3787","Supplier",16,"Bigfoot Breweries","Cheryl Saylor","Bend","USA","(503) 555-9931","","13/09/2018","2004,6",18,30,"Steeleye Stout","24 - 12 oz bottles","0"
"3788","Supplier",11,"Heli Süßwaren GmbH & Co. KG","Petra Winkler","Berlin","Germany","(010) 9984510","","13/09/2018","2004,6",31.23,20,"Gumbär Gummibärchen","100 - 250 g bags","0"
"3789","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","24/09/2018","611,3",18,10,"Lakkalikööri","500 ml","0"
"3790","Supplier",2,"New Orleans Cajun Delights","Shelley Burke","New Orleans","USA","(100) 555-4822","NULL)","24/09/2018","611,3",21.05,10,"Louisiana Fiery Hot Pepper Sauce","32 - 8 oz bottles","0"
"3791","Supplier",19,"New England Seafood Cannery","Robb Merchant","Boston","USA","(617) 555-3267","(617) 555-3389","24/09/2018","611,3",18.4,12,"Boston Crab Meat","24 - 4 oz tins","0"
"3792","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","16/12/2018","3584",18,44,"Lakkalikööri","500 ml","0"
"3793","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","16/12/2018","3584",36,9,"Gudbrandsdalsost","10 kg pkg","0"
"3794","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","16/12/2018","3584",32.8,20,"Perth Pasties","48 pieces","1"
"3795","Supplier",6,"Mayumi's","Mayumi Ohno","Osaka","Japan","(06) 431-7877","","16/12/2018","3584",6,77,"Konbu","2 kg box","0"
"3796","Supplier",3,"Grandma Kelly's Homestead","Regina Murphy","Ann Arbor","USA","(313) 555-5735","(313) 555-3349)","16/12/2018","3584",30,45,"Uncle Bob's Organic Dried Pears","12 - 1 lb pkgs","0"
"3797","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","31/12/2018","2233",43.9,20,"Vegie-spread","15 - 625 g jars","0"
"3798","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","31/12/2018","2233",53,10,"Manjimup Dried Apples","50 - 300 g pkgs","0"
"3799","Supplier",22,"Zaanse Snoepfabriek","Dirk Luchte","Zaandam","Netherlands","(12345) 1212","(12345) 1210","31/12/2018","2233",9.5,30,"Zaanse koeken","10 - 4 oz boxes","0"
"3800","Supplier",18,"Aux joyeux ecclésiastiques","Guylène Nodier","Paris","France","(1) 03.83.00.68","(1) 03.83.00.62","31/12/2018","2233",18,30,"Chartreuse verte","750 cc per bottle","0"
"3801","Supplier",17,"Svensk Sjöföda AB","Michael Björn","Stockholm","Sweden","08-123 45 67","","08/02/2019","491,5",19,16,"Inlagd Sill","24 - 250 g  jars","0"
"3802","Supplier",14,"Formaggi Fortini s.r.l.","Elio Rossi","Ravenna","Italy","(0544) 60323","(0544) 60603","08/02/2019","491,5",12.5,15,"Gorgonzola Telino","12 - 100 g pkgs","0"
"3803","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","26/04/2018","1296,75",34,15,"Camembert Pierrot","15 - 300 g rounds","0"
"3804","Supplier",25,"Ma Maison","Jean-Guy Lauzon","Montréal","Canada","(514) 555-9022","","26/04/2018","1296,75",24,12,"Pâté chinois","24 boxes x 2 pies","0"
"3805","Supplier",19,"New England Seafood Cannery","Robb Merchant","Boston","USA","(617) 555-3267","(617) 555-3389","26/04/2018","1296,75",18.4,6,"Boston Crab Meat","24 - 4 oz tins","0"
"3806","Supplier",13,"Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Cuxhaven","Germany","(04721) 8713","(04721) 8714","26/04/2018","1296,75",25.89,15,"Nord-Ost Matjeshering","10 - 200 g glasses","0"
"3807","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","05/08/2018","1764",34,21,"Camembert Pierrot","15 - 300 g rounds","0"
"3808","Supplier",6,"Mayumi's","Mayumi Ohno","Osaka","Japan","(06) 431-7877","","05/08/2018","1764",6,10,"Konbu","2 kg box","0"
"3809","Supplier",3,"Grandma Kelly's Homestead","Regina Murphy","Ann Arbor","USA","(313) 555-5735","(313) 555-3349)","05/08/2018","1764",40,20,"Northwoods Cranberry Sauce","12 - 12 oz jars","0"
"3810","Supplier",1,"Exotic Liquids","Charlotte Cooper","London","UK","(171) 555-2222","","05/08/2018","1764",19,10,"Chang","24 - 12 oz bottles","0"
"3811","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","12/08/2018","4705,5",33.25,30,"Wimmers gute Semmelknödel","20 bags x 4 pieces","0"
"3812","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","12/08/2018","4705,5",34,60,"Camembert Pierrot","15 - 300 g rounds","0"
"3813","Supplier",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Salerno","Italy","(089) 6547665","(089) 6547667","12/08/2018","4705,5",19.5,24,"Ravioli Angelo","24 - 250 g pkgs","0"
"3814","Supplier",16,"Bigfoot Breweries","Cheryl Saylor","Bend","USA","(503) 555-9931","","12/08/2018","4705,5",18,6,"Steeleye Stout","24 - 12 oz bottles","0"
"3815","Supplier",9,"PB Knäckebröd AB","Lars Peterson","Göteborg","Sweden","031-987 65 43","031-987 65 91","12/08/2018","4705,5",21,52,"Gustaf's Knäckebröd","24 - 500 g pkgs","0"
"3816","Supplier",14,"Formaggi Fortini s.r.l.","Elio Rossi","Ravenna","Italy","(0544) 60323","(0544) 60603","10/11/2018","514,4",34.8,10,"Mozzarella di Giovanni","24 - 200 g pkgs","0"
"3817","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","10/11/2018","514,4",9.2,7,"Teatime Chocolate Biscuits","10 boxes x 12 pieces","0"
"3818","Supplier",6,"Mayumi's","Mayumi Ohno","Osaka","Japan","(06) 431-7877","","10/11/2018","514,4",6,10,"Konbu","2 kg box","0"
"3819","Supplier",5,"Cooperativa de Quesos 'Las Cabras'","Antonio del Valle Saavedra","Oviedo","Spain","(98) 598 76 54","","10/11/2018","514,4",21,2,"Queso Cabrales","1 kg pkg","0"
"3820","Supplier",19,"New England Seafood Cannery","Robb Merchant","Boston","USA","(617) 555-3267","(617) 555-3389","03/11/2018","1122,8",18.4,20,"Boston Crab Meat","24 - 4 oz tins","0"
"3821","Supplier",11,"Heli Süßwaren GmbH & Co. KG","Petra Winkler","Berlin","Germany","(010) 9984510","","03/11/2018","1122,8",14,24,"NuNuCa Nuß-Nougat-Creme","20 - 450 g glasses","0"
"3822","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","03/11/2018","1122,8",17.45,24,"Pavlova","32 - 500 g boxes","0"
"3823","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","12/11/2018","137,5",18,5,"Lakkalikööri","500 ml","0"
"3824","Supplier",22,"Zaanse Snoepfabriek","Dirk Luchte","Zaandam","Netherlands","(12345) 1212","(12345) 1210","12/11/2018","137,5",9.5,5,"Zaanse koeken","10 - 4 oz boxes","0"
"3825","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","27/01/2019","295,38",18,6,"Lakkalikööri","500 ml","0"
"3826","Supplier",11,"Heli Süßwaren GmbH & Co. KG","Petra Winkler","Berlin","Germany","(010) 9984510","","27/01/2019","295,38",31.23,6,"Gumbär Gummibärchen","100 - 250 g bags","0"
"3827","Supplier",20,"Leka Trading","Chandra Leka","Singapore","Singapore","555-8787","","30/01/2019","2633,9",14,14,"Singaporean Hokkien Fried Mee","32 - 1 kg pkgs","1"
"3828","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","30/01/2019","2633,9",123.79,10,"Thüringer Rostbratwurst","50 bags x 30 sausgs","1"
"3829","Supplier",3,"Grandma Kelly's Homestead","Regina Murphy","Ann Arbor","USA","(313) 555-5735","(313) 555-3349)","30/01/2019","2633,9",40,30,"Northwoods Cranberry Sauce","12 - 12 oz jars","0"
"3830","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","02/03/2019","751",21.5,30,"Flotemysost","10 - 500 g pkgs","0"
"3831","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","02/03/2019","751",7,2,"Filo Mix","16 - 2 kg boxes","0"
"3832","Supplier",19,"New England Seafood Cannery","Robb Merchant","Boston","USA","(617) 555-3267","(617) 555-3389","02/03/2019","751",18.4,5,"Boston Crab Meat","24 - 4 oz tins","0"
"3833","Supplier",18,"Aux joyeux ecclésiastiques","Guylène Nodier","Paris","France","(1) 03.83.00.68","(1) 03.83.00.62","12/07/2018","2775",263.5,10,"Côte de Blaye","12 - 75 cl bottles","0"
"3834","Supplier",16,"Bigfoot Breweries","Cheryl Saylor","Bend","USA","(503) 555-9931","","12/07/2018","2775",14,10,"Sasquatch Ale","24 - 12 oz bottles","0"
"3835","Supplier",4,"Tokyo Traders","Yoshi Nagase","Tokyo","Japan","(03) 3555-5011","","24/08/2018","931,5",97,3,"Mishi Kobe Niku","18 - 500 g pkgs","1"
"3836","Supplier",2,"New Orleans Cajun Delights","Shelley Burke","New Orleans","USA","(100) 555-4822","NULL)","24/08/2018","931,5",21.35,30,"Chef Anton's Gumbo Mix","36 boxes","1"
"3837","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","22/09/2018","2086",62.5,25,"Carnarvon Tigers","16 kg pkg","0"
"3838","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","22/09/2018","2086",17.45,30,"Pavlova","32 - 500 g boxes","0"
"3839","Supplier",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Salerno","Italy","(089) 6547665","(089) 6547667","31/10/2018","686,7",19.5,20,"Ravioli Angelo","24 - 250 g pkgs","0"
"3840","Supplier",14,"Formaggi Fortini s.r.l.","Elio Rossi","Ravenna","Italy","(0544) 60323","(0544) 60603","31/10/2018","686,7",32,6,"Mascarpone Fabioli","24 - 200 g pkgs","0"
"3841","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","31/10/2018","686,7",17.45,6,"Pavlova","32 - 500 g boxes","0"
"3842","Supplier",21,"Lyngbysild","Niels Petersen","Lyngby","Denmark","43844108","43844115","01/02/2018","1422",12,21,"Spegesild","4 - 450 g glasses","0"
"3843","Supplier",20,"Leka Trading","Chandra Leka","Singapore","Singapore","555-8787","","01/02/2018","1422",46,20,"Ipoh Coffee","16 - 500 g tins","0"
"3844","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","01/02/2018","1422",62.5,4,"Carnarvon Tigers","16 kg pkg","0"
"3845","Supplier",14,"Formaggi Fortini s.r.l.","Elio Rossi","Ravenna","Italy","(0544) 60323","(0544) 60603","10/01/2019","2772",34.8,20,"Mozzarella di Giovanni","24 - 200 g pkgs","0"
"3846","Supplier",20,"Leka Trading","Chandra Leka","Singapore","Singapore","555-8787","","10/01/2019","2772",46,6,"Ipoh Coffee","16 - 500 g tins","0"
"3847","Supplier",3,"Grandma Kelly's Homestead","Regina Murphy","Ann Arbor","USA","(313) 555-5735","(313) 555-3349)","10/01/2019","2772",30,60,"Uncle Bob's Organic Dried Pears","12 - 1 lb pkgs","0"
"3848","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","29/01/2019","391,58",123.79,2,"Thüringer Rostbratwurst","50 bags x 30 sausgs","1"
"3849","Supplier",1,"Exotic Liquids","Charlotte Cooper","London","UK","(171) 555-2222","","29/01/2019","391,58",18,8,"Chai","10 boxes x 20 bags","0"
"3850","Supplier",19,"New England Seafood Cannery","Robb Merchant","Boston","USA","(617) 555-3267","(617) 555-3389","06/02/2019","270,2",9.65,28,"Jack's New England Clam Chowder","12 - 12 oz cans","0"
"3851","Supplier",10,"Refrescos Americanas LTDA","Carlos Diaz","Sao Paulo","Brazil","(11) 555 4640","","06/04/2019","300",4.5,20,"Guaraná Fantástica","12 - 355 ml cans","1"
"3852","Supplier",5,"Cooperativa de Quesos 'Las Cabras'","Antonio del Valle Saavedra","Oviedo","Spain","(98) 598 76 54","","06/04/2019","300",21,10,"Queso Cabrales","1 kg pkg","0"
"3853","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","05/01/2018","1650",55,30,"Raclette Courdavault","5 kg pkg","0"
"3854","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","08/07/2018","4035,8",123.79,20,"Thüringer Rostbratwurst","50 bags x 30 sausgs","1"
"3855","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","08/07/2018","4035,8",39,40,"Alice Mutton","20 - 1 kg tins","1"
"3856","Supplier",9,"PB Knäckebröd AB","Lars Peterson","Göteborg","Sweden","031-987 65 43","031-987 65 91","19/11/2018","700",9,8,"Tunnbröd","12 - 250 g pkgs","0"
"3857","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","19/11/2018","700",62.5,4,"Carnarvon Tigers","16 kg pkg","0"
"3858","Supplier",1,"Exotic Liquids","Charlotte Cooper","London","UK","(171) 555-2222","","19/11/2018","700",18,21,"Chai","10 boxes x 20 bags","0"
"3859","Supplier",29,"Forêts d'érables","Chantal Goulet","Ste-Hyacinthe","Canada","(514) 555-2955","(514) 555-2921","03/12/2018","4422",49.3,60,"Tarte au sucre","48 pies","0"
"3860","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","03/12/2018","4422",39,6,"Alice Mutton","20 - 1 kg tins","1"
"3861","Supplier",4,"Tokyo Traders","Yoshi Nagase","Tokyo","Japan","(03) 3555-5011","","03/12/2018","4422",31,30,"Ikura","12 - 200 ml jars","0"
"3862","Supplier",3,"Grandma Kelly's Homestead","Regina Murphy","Ann Arbor","USA","(313) 555-5735","(313) 555-3349)","03/12/2018","4422",25,12,"Grandma's Boysenberry Spread","12 - 8 oz jars","0"
"3863","Supplier",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Salerno","Italy","(089) 6547665","(089) 6547667","10/04/2018","1238,4",38,30,"Gnocchi di nonna Alice","24 - 250 g pkgs","0"
"3864","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","10/04/2018","1238,4",32.8,3,"Perth Pasties","48 pieces","1"
"3865","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","23/05/2018","2598",36,25,"Gudbrandsdalsost","10 kg pkg","0"
"3866","Supplier",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Salerno","Italy","(089) 6547665","(089) 6547667","23/05/2018","2598",19.5,14,"Ravioli Angelo","24 - 250 g pkgs","0"
"3867","Supplier",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Salerno","Italy","(089) 6547665","(089) 6547667","23/05/2018","2598",38,30,"Gnocchi di nonna Alice","24 - 250 g pkgs","0"
"3868","Supplier",22,"Zaanse Snoepfabriek","Dirk Luchte","Zaandam","Netherlands","(12345) 1212","(12345) 1210","23/05/2018","2598",9.5,30,"Zaanse koeken","10 - 4 oz boxes","0"
"3869","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","30/06/2018","191,1",7,8,"Filo Mix","16 - 2 kg boxes","0"
"3870","Supplier",19,"New England Seafood Cannery","Robb Merchant","Boston","USA","(617) 555-3267","(617) 555-3389","30/06/2018","191,1",9.65,14,"Jack's New England Clam Chowder","12 - 12 oz cans","0"
"3871","Supplier",16,"Bigfoot Breweries","Cheryl Saylor","Bend","USA","(503) 555-9931","","21/11/2018","644,8",14,20,"Sasquatch Ale","24 - 12 oz bottles","0"
"3872","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","21/11/2018","644,8",45.6,8,"Rössle Sauerkraut","25 - 825 g cans","1"
"3873","Supplier",14,"Formaggi Fortini s.r.l.","Elio Rossi","Ravenna","Italy","(0544) 60323","(0544) 60603","08/01/2019","2248,2",32,35,"Mascarpone Fabioli","24 - 200 g pkgs","0"
"3874","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","08/01/2019","2248,2",62.5,8,"Carnarvon Tigers","16 kg pkg","0"
"3875","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","08/01/2019","2248,2",17.45,36,"Pavlova","32 - 500 g boxes","0"
"3876","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","25/03/2019","510",34,15,"Camembert Pierrot","15 - 300 g rounds","0"
"3877","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","23/08/2018","6164,9",21.5,55,"Flotemysost","10 - 500 g pkgs","0"
"3878","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","23/08/2018","6164,9",34,45,"Camembert Pierrot","15 - 300 g rounds","0"
"3879","Supplier",21,"Lyngbysild","Niels Petersen","Lyngby","Denmark","43844108","43844115","23/08/2018","6164,9",9.5,36,"Rogede sild","1k pkg.","0"
"3880","Supplier",17,"Svensk Sjöföda AB","Michael Björn","Stockholm","Sweden","08-123 45 67","","23/08/2018","6164,9",26,60,"Gravad lax","12 - 500 g pkgs","0"
"3881","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","23/08/2018","6164,9",9.2,12,"Teatime Chocolate Biscuits","10 boxes x 12 pieces","0"
"3882","Supplier",1,"Exotic Liquids","Charlotte Cooper","London","UK","(171) 555-2222","","23/08/2018","6164,9",18,80,"Chai","10 boxes x 20 bags","0"
"3883","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","29/08/2018","625",62.5,10,"Carnarvon Tigers","16 kg pkg","0"
"3884","Supplier",20,"Leka Trading","Chandra Leka","Singapore","Singapore","555-8787","","05/01/2019","1014",46,9,"Ipoh Coffee","16 - 500 g tins","0"
"3885","Supplier",3,"Grandma Kelly's Homestead","Regina Murphy","Ann Arbor","USA","(313) 555-5735","(313) 555-3349)","05/01/2019","1014",30,20,"Uncle Bob's Organic Dried Pears","12 - 1 lb pkgs","0"
"3886","Supplier",14,"Formaggi Fortini s.r.l.","Elio Rossi","Ravenna","Italy","(0544) 60323","(0544) 60603","10/05/2018","3118",34.8,35,"Mozzarella di Giovanni","24 - 200 g pkgs","0"
"3887","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","10/05/2018","3118",34,50,"Camembert Pierrot","15 - 300 g rounds","0"
"3888","Supplier",1,"Exotic Liquids","Charlotte Cooper","London","UK","(171) 555-2222","","10/05/2018","3118",10,20,"Aniseed Syrup","12 - 550 ml bottles","0"
"3889","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","19/08/2018","212",53,4,"Manjimup Dried Apples","50 - 300 g pkgs","0"
"3890","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","21/08/2018","4059",33.25,48,"Wimmers gute Semmelknödel","20 bags x 4 pieces","0"
"3891","Supplier",27,"Escargots Nouveaux","Marie Delamare","Montceau","France","85.57.00.07","","21/08/2018","4059",13.25,60,"Escargots de Bourgogne","24 pieces","0"
"3892","Supplier",20,"Leka Trading","Chandra Leka","Singapore","Singapore","555-8787","","21/08/2018","4059",14,42,"Singaporean Hokkien Fried Mee","32 - 1 kg pkgs","1"
"3893","Supplier",16,"Bigfoot Breweries","Cheryl Saylor","Bend","USA","(503) 555-9931","","21/08/2018","4059",18,25,"Steeleye Stout","24 - 12 oz bottles","0"
"3894","Supplier",9,"PB Knäckebröd AB","Lars Peterson","Göteborg","Sweden","031-987 65 43","031-987 65 91","21/08/2018","4059",9,70,"Tunnbröd","12 - 250 g pkgs","0"
"3895","Supplier",18,"Aux joyeux ecclésiastiques","Guylène Nodier","Paris","France","(1) 03.83.00.68","(1) 03.83.00.62","04/01/2019","15810",263.5,60,"Côte de Blaye","12 - 75 cl bottles","0"
"3896","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","01/02/2019","702",34,9,"Camembert Pierrot","15 - 300 g rounds","0"
"3897","Supplier",17,"Svensk Sjöföda AB","Michael Björn","Stockholm","Sweden","08-123 45 67","","01/02/2019","702",19,18,"Inlagd Sill","24 - 250 g  jars","0"
"3898","Supplier",10,"Refrescos Americanas LTDA","Carlos Diaz","Sao Paulo","Brazil","(11) 555 4640","","01/02/2019","702",4.5,12,"Guaraná Fantástica","12 - 355 ml cans","1"
"3899","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","24/05/2018","2487,5",36,20,"Gudbrandsdalsost","10 kg pkg","0"
"3900","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","24/05/2018","2487,5",12.5,6,"Scottish Longbreads","10 boxes x 8 pieces","0"
"3901","Supplier",17,"Svensk Sjöföda AB","Michael Björn","Stockholm","Sweden","08-123 45 67","","24/05/2018","2487,5",19,20,"Inlagd Sill","24 - 250 g  jars","0"
"3902","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","24/05/2018","2487,5",62.5,21,"Carnarvon Tigers","16 kg pkg","0"
"3903","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","26/12/2018","251,5",2.5,7,"Geitost","500 g","0"
"3904","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","26/12/2018","251,5",39,6,"Alice Mutton","20 - 1 kg tins","1"
"3905","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","05/03/2019","1887",43.9,30,"Vegie-spread","15 - 625 g jars","0"
"3906","Supplier",1,"Exotic Liquids","Charlotte Cooper","London","UK","(171) 555-2222","","05/03/2019","1887",19,30,"Chang","24 - 12 oz bottles","0"
"3907","Supplier",4,"Tokyo Traders","Yoshi Nagase","Tokyo","Japan","(03) 3555-5011","","22/08/2018","1112",10,20,"Longlife Tofu","5 kg pkg","0"
"3908","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","22/08/2018","1112",15,30,"Outback Lager","24 - 355 ml bottles","0"
"3909","Supplier",2,"New Orleans Cajun Delights","Shelley Burke","New Orleans","USA","(100) 555-4822","NULL)","22/08/2018","1112",22,21,"Chef Anton's Cajun Seasoning","48 - 6 oz jars","0"
"3910","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","20/01/2019","1980",7,20,"Filo Mix","16 - 2 kg boxes","0"
"3911","Supplier",21,"Lyngbysild","Niels Petersen","Lyngby","Denmark","43844108","43844115","20/01/2019","1980",12,20,"Spegesild","4 - 450 g glasses","0"
"3912","Supplier",14,"Formaggi Fortini s.r.l.","Elio Rossi","Ravenna","Italy","(0544) 60323","(0544) 60603","20/01/2019","1980",32,50,"Mascarpone Fabioli","24 - 200 g pkgs","0"
"3913","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","30/03/2018","3370",18,35,"Lakkalikööri","500 ml","0"
"3914","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","30/03/2018","3370",21.5,20,"Flotemysost","10 - 500 g pkgs","0"
"3915","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","30/03/2018","3370",55,42,"Raclette Courdavault","5 kg pkg","0"
"3916","Supplier",19,"New England Seafood Cannery","Robb Merchant","Boston","USA","(617) 555-3267","(617) 555-3389","05/05/2018","139,8",9.65,12,"Jack's New England Clam Chowder","12 - 12 oz cans","0"
"3917","Supplier",6,"Mayumi's","Mayumi Ohno","Osaka","Japan","(06) 431-7877","","05/05/2018","139,8",6,4,"Konbu","2 kg box","0"
"3918","Supplier",19,"New England Seafood Cannery","Robb Merchant","Boston","USA","(617) 555-3267","(617) 555-3389","14/07/2018","18,4",18.4,1,"Boston Crab Meat","24 - 4 oz tins","0"
"3919","Supplier",19,"New England Seafood Cannery","Robb Merchant","Boston","USA","(617) 555-3267","(617) 555-3389","31/03/2019","86,85",9.65,9,"Jack's New England Clam Chowder","12 - 12 oz cans","0"
"3920","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","17/05/2018","1080",18,10,"Lakkalikööri","500 ml","0"
"3921","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","17/05/2018","1080",55,6,"Raclette Courdavault","5 kg pkg","0"
"3922","Supplier",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Salerno","Italy","(089) 6547665","(089) 6547667","17/05/2018","1080",38,15,"Gnocchi di nonna Alice","24 - 250 g pkgs","0"
"3923","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","11/02/2019","76",20,2,"Maxilaku","24 - 50 g pkgs","0"
